;Variety;Sugar content (g/l);x.397.32;x.400.2;x.403.09;x.405.97;x.408.85;x.411.74;x.414.63;x.417.52;x.420.4;x.423.29;x.426.19;x.429.08;x.431.97;x.434.87;x.437.76;x.440.66;x.443.56;x.446.45;x.449.35;x.452.25;x.455.16;x.458.06;x.460.96;x.463.87;x.466.77;x.469.68;x.472.59;x.475.5;x.478.41;x.481.32;x.484.23;x.487.14;x.490.06;x.492.97;x.495.89;x.498.8;x.501.72;x.504.64;x.507.56;x.510.48;x.513.4;x.516.33;x.519.25;x.522.18;x.525.1;x.528.03;x.530.96;x.533.89;x.536.82;x.539.75;x.542.68;x.545.62;x.548.55;x.551.49;x.554.43;x.557.36;x.560.3;x.563.24;x.566.18;x.569.12;x.572.07;x.575.01;x.577.96;x.580.9;x.583.85;x.586.8;x.589.75;x.592.7;x.595.65;x.598.6;x.601.55;x.604.51;x.607.46;x.610.42;x.613.38;x.616.34;x.619.3;x.622.26;x.625.22;x.628.18;x.631.15;x.634.11;x.637.08;x.640.04;x.643.01;x.645.98;x.648.95;x.651.92;x.654.89;x.657.87;x.660.84;x.663.81;x.666.79;x.669.77;x.672.75;x.675.73;x.678.71;x.681.69;x.684.67;x.687.65;x.690.64;x.693.62;x.696.61;x.699.6;x.702.58;x.705.57;x.708.57;x.711.56;x.714.55;x.717.54;x.720.54;x.723.53;x.726.53;x.729.53;x.732.53;x.735.53;x.738.53;x.741.53;x.744.53;x.747.54;x.750.54;x.753.55;x.756.56;x.759.56;x.762.57;x.765.58;x.768.6;x.771.61;x.774.62;x.777.64;x.780.65;x.783.67;x.786.68;x.789.7;x.792.72;x.795.74;x.798.77;x.801.79;x.804.81;x.807.84;x.810.86;x.813.89;x.816.92;x.819.95;x.822.98;x.826.01;x.829.04;x.832.07;x.835.11;x.838.14;x.841.18;x.844.22;x.847.25;x.850.29;x.853.33;x.856.37;x.859.42;x.862.46;x.865.5;x.868.55;x.871.6;x.874.64;x.877.69;x.880.74;x.883.79;x.886.84;x.889.9;x.892.95;x.896.01;x.899.06;x.902.12;x.905.18;x.908.24;x.911.3;x.914.36;x.917.42;x.920.48;x.923.55;x.926.61;x.929.68;x.932.74;x.935.81;x.938.88;x.941.95;x.945.02;x.948.1;x.951.17;x.954.24;x.957.32;x.960.4;x.963.47;x.966.55;x.969.63;x.972.71;x.975.79;x.978.88;x.981.96;x.985.05;x.988.13;x.991.22;x.994.31;x.997.4;x.1000.4;x.1003.5
236;SYRAH;249.084;0.14272374;0.12555571;0.11466848;0.10606217;0.09977044;0.09313354;0.08836495;0.08391559;0.08061133;0.07699841;0.07397536;0.07163432;0.06973365;0.06874200;0.06746704;0.06623156;0.06585202;0.06499034;0.06426897;0.06360920;0.06272149;0.06174291;0.06080524;0.06018773;0.05907678;0.05803195;0.05738323;0.05638093;0.05573001;0.05501912;0.05416468;0.05367767;0.05327411;0.05249994;0.05216692;0.05175907;0.05148034;0.05142289;0.05153044;0.05160160;0.05163594;0.05152210;0.05138956;0.05129130;0.05108008;0.05086815;0.05055364;0.05034179;0.05014910;0.05010376;0.05026343;0.05003714;0.04960553;0.04909621;0.04871841;0.04863696;0.04845296;0.04813206;0.04802276;0.04778664;0.04765823;0.04761234;0.04752226;0.04744295;0.04767407;0.04767562;0.04789182;0.04817036;0.04862786;0.04887630;0.04928740;0.04964016;0.04992584;0.05036713;0.05044401;0.05028871;0.05053449;0.05050617;0.05073617;0.05097131;0.05117689;0.05138626;0.05164110;0.05177630;0.05197052;0.05234153;0.05283273;0.05350662;0.05408026;0.05434679;0.05458478;0.05466119;0.05534044;0.05619799;0.05762430;0.05955012;0.06199400;0.06580844;0.07159389;0.07950495;0.08907167;0.09940574;0.10934169;0.11886113;0.12846975;0.13767858;0.14683275;0.15573183;0.16498006;0.17401119;0.18323341;0.19252006;0.20172474;0.21031335;0.22016409;0.22886040;0.23808209;0.24673400;0.25539264;0.26379320;0.27300138;0.28194283;0.29029256;0.29819297;0.30416474;0.31224737;0.31929854;0.32640632;0.33399093;0.34041346;0.34703213;0.35370720;0.35992993;0.36714057;0.37391394;0.37956153;0.38667139;0.39216985;0.39837598;0.40344689;0.40853192;0.41291059;0.41798167;0.42192496;0.42636894;0.42977231;0.43126835;0.43430516;0.43626726;0.43944301;0.44345345;0.44749149;0.45110750;0.45811301;0.46134824;0.46352347;0.46509728;0.46545654;0.46630968;0.46827903;0.46870772;0.47016123;0.47213562;0.47300377;0.47420057;0.47457106;0.47388424;0.47489818;0.47457723;0.47537888;0.47623397;0.47612990;0.47575995;0.47895012;0.47708166;0.47901253;0.47901438;0.47679986;0.47516653;0.47179475;0.46523837;0.46023124;0.45296856;0.44604788;0.43476876;0.42420557;0.41071264;0.39606779;0.37985775;0.37285461;0.36680351;0.36346135;0.36012404;0.35677215;0.36037409;0.35975196;0.36320160;0.36932342;0.37436425;0.37418020;0.38963039;0.39319711;0.40477509;0.36399030
237;SYRAH;270.963;0.14840410;0.13253514;0.12276348;0.11336752;0.10731595;0.10181022;0.09611240;0.09186293;0.08829123;0.08436371;0.08193100;0.07927522;0.07798404;0.07699527;0.07572806;0.07448947;0.07373193;0.07312813;0.07270037;0.07190948;0.07104365;0.07019491;0.06933928;0.06825272;0.06742229;0.06637727;0.06544607;0.06441088;0.06398157;0.06320820;0.06257833;0.06198407;0.06129720;0.06061369;0.06026773;0.05998660;0.05989364;0.05976195;0.05990901;0.06005986;0.06025368;0.06025948;0.06019449;0.06014664;0.06011424;0.05998731;0.05988192;0.05965636;0.05954379;0.05944129;0.05975342;0.05956947;0.05910324;0.05866891;0.05853115;0.05837308;0.05819505;0.05787805;0.05777519;0.05758150;0.05747146;0.05735465;0.05741590;0.05743427;0.05761591;0.05773918;0.05803762;0.05841942;0.05878045;0.05918876;0.05971928;0.05999118;0.06039602;0.06072776;0.06087549;0.06070036;0.06068878;0.06065178;0.06089348;0.06100733;0.06116567;0.06113771;0.06120895;0.06104522;0.06084358;0.06085849;0.06110829;0.06150996;0.06174001;0.06160770;0.06141249;0.06109972;0.06157211;0.06213043;0.06341903;0.06511563;0.06727496;0.07077350;0.07606825;0.08336098;0.09240034;0.10239115;0.11214837;0.12135295;0.13102373;0.14036265;0.14971128;0.15836140;0.16789032;0.17696438;0.18625399;0.19559687;0.20491166;0.21370493;0.22353439;0.23224798;0.24150117;0.25051747;0.25937026;0.26825749;0.27756005;0.28672654;0.29559123;0.30403615;0.31025765;0.31823841;0.32538388;0.33330511;0.34144051;0.34811963;0.35562798;0.36260018;0.36989145;0.37680243;0.38407615;0.39070818;0.39786843;0.40450786;0.41054981;0.41633392;0.42173445;0.42644114;0.43252175;0.43648415;0.44142416;0.44462218;0.44761018;0.45077943;0.45348074;0.45666332;0.46163966;0.46582299;0.47120594;0.47831598;0.48201248;0.48476765;0.48618010;0.48594585;0.48763552;0.48972730;0.49211071;0.49358202;0.49549931;0.49598246;0.49778845;0.49810210;0.49842377;0.49893747;0.49824449;0.49886461;0.50110688;0.50010735;0.50291808;0.50196165;0.50330030;0.50497804;0.50406775;0.50161921;0.50178569;0.49757690;0.49217541;0.48693660;0.47838417;0.47028880;0.45894470;0.44741804;0.43404317;0.41613640;0.40277391;0.39409287;0.38708251;0.38203945;0.38071520;0.37894308;0.38122058;0.38187023;0.38011437;0.38617403;0.39195322;0.39646708;0.41017148;0.41430744;0.42592367;0.38256986
238;SYRAH;270.963;0.13787100;0.12273534;0.11314271;0.10477489;0.09844479;0.09284412;0.08831480;0.08418412;0.08063594;0.07732954;0.07489968;0.07255615;0.07122237;0.07020944;0.06906465;0.06808836;0.06728973;0.06685459;0.06603785;0.06519560;0.06442484;0.06378094;0.06269870;0.06177710;0.06087562;0.05995511;0.05906012;0.05843605;0.05773914;0.05704500;0.05633573;0.05567313;0.05510550;0.05452955;0.05430379;0.05375039;0.05375668;0.05362425;0.05386194;0.05385113;0.05395485;0.05380237;0.05378245;0.05371528;0.05362044;0.05341313;0.05313025;0.05300689;0.05290925;0.05286562;0.05305506;0.05294582;0.05239550;0.05188795;0.05175462;0.05149802;0.05138512;0.05113655;0.05092718;0.05070687;0.05064529;0.05044156;0.05056970;0.05052526;0.05069970;0.05081434;0.05101113;0.05130960;0.05171810;0.05192757;0.05247838;0.05278368;0.05314426;0.05364982;0.05371560;0.05361214;0.05354853;0.05372523;0.05390379;0.05398716;0.05424871;0.05430054;0.05440084;0.05440397;0.05445157;0.05452813;0.05488258;0.05528970;0.05590427;0.05600486;0.05598692;0.05584724;0.05644456;0.05709535;0.05837446;0.06019167;0.06248226;0.06615260;0.07159217;0.07896458;0.08767930;0.09734187;0.10673992;0.11573840;0.12463416;0.13354281;0.14235632;0.15094402;0.15998491;0.16840055;0.17739337;0.18654162;0.19550540;0.20402076;0.21338996;0.22193184;0.23078093;0.23954042;0.24825841;0.25665504;0.26578477;0.27460841;0.28307665;0.29120985;0.29727386;0.30619745;0.31246218;0.31957509;0.32835715;0.33463036;0.34169283;0.34858140;0.35535386;0.36205229;0.36906083;0.37496031;0.38212901;0.38831015;0.39425640;0.40057716;0.40589676;0.41022223;0.41578072;0.41978991;0.42372415;0.42776763;0.43028099;0.43365183;0.43683266;0.43910488;0.44266293;0.44697140;0.45263141;0.45899976;0.46288722;0.46644098;0.46758088;0.46748653;0.46882111;0.46992901;0.47088292;0.47326358;0.47478431;0.47568086;0.47820119;0.47669525;0.47777804;0.47908223;0.47811178;0.47798104;0.47944351;0.47983268;0.48027762;0.48225403;0.48180004;0.48219852;0.48323039;0.48239618;0.47967480;0.47719314;0.47173498;0.46645989;0.45800076;0.45235235;0.44304931;0.43178888;0.41635504;0.40081401;0.38780626;0.37882928;0.37463637;0.36878005;0.36798469;0.36420063;0.36445889;0.36610827;0.36677299;0.37248563;0.37675673;0.37939821;0.39185515;0.40088467;0.40509925;0.35629575
239;SYRAH;264.231;0.15074933;0.13376552;0.12479738;0.11641635;0.11008544;0.10317158;0.09763115;0.09434251;0.09012371;0.08616220;0.08350849;0.08121285;0.07943927;0.07873338;0.07725727;0.07606905;0.07577362;0.07522494;0.07440805;0.07366117;0.07276275;0.07186595;0.07099680;0.06966973;0.06880440;0.06756605;0.06670044;0.06574317;0.06504104;0.06413886;0.06341829;0.06269684;0.06215590;0.06142171;0.06089899;0.06050718;0.06038829;0.06030153;0.06063720;0.06067941;0.06081582;0.06076613;0.06065975;0.06053135;0.06036776;0.06017424;0.06000366;0.05971752;0.05945471;0.05938189;0.05942660;0.05921096;0.05868430;0.05819022;0.05795666;0.05761093;0.05739535;0.05715696;0.05691066;0.05659250;0.05639207;0.05619871;0.05619610;0.05610163;0.05623835;0.05635139;0.05656361;0.05686832;0.05718959;0.05762263;0.05807634;0.05831410;0.05876730;0.05914381;0.05908235;0.05895886;0.05904777;0.05904666;0.05928318;0.05930572;0.05936577;0.05945421;0.05956058;0.05951102;0.05959530;0.05974695;0.06014857;0.06055739;0.06100335;0.06106728;0.06093726;0.06076137;0.06121834;0.06184269;0.06311560;0.06482736;0.06703927;0.07063462;0.07610427;0.08367902;0.09279635;0.10289568;0.11275857;0.12212055;0.13143164;0.14062552;0.14998729;0.15876893;0.16825996;0.17732656;0.18689593;0.19615544;0.20560479;0.21450512;0.22448870;0.23323630;0.24267468;0.25167005;0.26041144;0.26946092;0.27835926;0.28814374;0.29664813;0.30508592;0.31077030;0.31906363;0.32604186;0.33343456;0.34171048;0.34846295;0.35547162;0.36241737;0.36855764;0.37546411;0.38255626;0.38848063;0.39565297;0.40170092;0.40817196;0.41369324;0.41899049;0.42347174;0.42873938;0.43355381;0.43777008;0.44118673;0.44291462;0.44615866;0.44868163;0.45191872;0.45516386;0.45969373;0.46460558;0.47173123;0.47443780;0.47766510;0.47836768;0.47918265;0.48016154;0.48159685;0.48334870;0.48517180;0.48642137;0.48629618;0.48775317;0.48864943;0.48849407;0.48985577;0.48886453;0.49032079;0.49031451;0.49035729;0.49268771;0.49359845;0.49304840;0.49508809;0.49447821;0.49374771;0.49105784;0.48647604;0.48253749;0.47749372;0.46849069;0.46030712;0.45044063;0.43912586;0.42648381;0.40835612;0.39732331;0.38508771;0.38115877;0.37717778;0.37506018;0.37243445;0.37524800;0.37528744;0.37902788;0.37951570;0.38886287;0.39237785;0.40009820;0.40931821;0.42002785;0.37970112
240;SYRAH;264.231;0.14209126;0.12591302;0.11508165;0.10814275;0.10197100;0.09645318;0.09132687;0.08709215;0.08367704;0.08051124;0.07730426;0.07540317;0.07372132;0.07271269;0.07150274;0.07008224;0.06962985;0.06916425;0.06852541;0.06779527;0.06683728;0.06597336;0.06484130;0.06391857;0.06291552;0.06210553;0.06133768;0.06037516;0.05973385;0.05891653;0.05841860;0.05747804;0.05709206;0.05649865;0.05592452;0.05565268;0.05552264;0.05547548;0.05564257;0.05555609;0.05557975;0.05548317;0.05557742;0.05532924;0.05527318;0.05494344;0.05479242;0.05462839;0.05428590;0.05422707;0.05444234;0.05417252;0.05377841;0.05332719;0.05310323;0.05279201;0.05258702;0.05235158;0.05215278;0.05186470;0.05170424;0.05160491;0.05149180;0.05149517;0.05163410;0.05181128;0.05192152;0.05223135;0.05256648;0.05282043;0.05328835;0.05352796;0.05387306;0.05424724;0.05421631;0.05414456;0.05425960;0.05433892;0.05453318;0.05457067;0.05478805;0.05491818;0.05496648;0.05510014;0.05528744;0.05540616;0.05594643;0.05635926;0.05698047;0.05716016;0.05716713;0.05719899;0.05769417;0.05848443;0.05977499;0.06178083;0.06417054;0.06792413;0.07352021;0.08114260;0.09019794;0.10005229;0.10937450;0.11839308;0.12752729;0.13622713;0.14506243;0.15339072;0.16231666;0.17077835;0.17965774;0.18846354;0.19706959;0.20556069;0.21467961;0.22310041;0.23177772;0.24030525;0.24858581;0.25660120;0.26566735;0.27407058;0.28196621;0.28996257;0.29485693;0.30295663;0.30991540;0.31660573;0.32406784;0.33068570;0.33698970;0.34359637;0.34999899;0.35611361;0.36282595;0.36895197;0.37560988;0.38058666;0.38645469;0.39233852;0.39720457;0.40119831;0.40635718;0.41003540;0.41408560;0.41735762;0.41904279;0.42251187;0.42426384;0.42713342;0.43105943;0.43514810;0.43995999;0.44596549;0.45025150;0.45140245;0.45306322;0.45364121;0.45430939;0.45645696;0.45720858;0.45874215;0.46017027;0.46099548;0.46204378;0.46303874;0.46271029;0.46381832;0.46292923;0.46275872;0.46413559;0.46451035;0.46595098;0.46802513;0.46748875;0.46948564;0.46855207;0.46773211;0.46567990;0.46311017;0.45743796;0.45295571;0.44446997;0.43899307;0.42746124;0.41707250;0.40526090;0.39075806;0.37727192;0.36920370;0.36491186;0.36102777;0.35963754;0.35706222;0.35764563;0.35933319;0.36187225;0.36644489;0.36886779;0.37296533;0.38381777;0.39438740;0.39917739;0.35698129
241;SYRAH;205.326;0.16781534;0.15153773;0.13879155;0.12950401;0.12260018;0.11608815;0.11015853;0.10581599;0.10124214;0.09750044;0.09423449;0.09123750;0.08966867;0.08854193;0.08697375;0.08573696;0.08536771;0.08489712;0.08403115;0.08296279;0.08206058;0.08097287;0.07996500;0.07883386;0.07743963;0.07635555;0.07548773;0.07425292;0.07348435;0.07250143;0.07169058;0.07079238;0.07014123;0.06931761;0.06886919;0.06837705;0.06814595;0.06808928;0.06803200;0.06807997;0.06806962;0.06792421;0.06784783;0.06743685;0.06729220;0.06692326;0.06660347;0.06629929;0.06590327;0.06565911;0.06560258;0.06519801;0.06475010;0.06424619;0.06393223;0.06355673;0.06321228;0.06292839;0.06253478;0.06216102;0.06200134;0.06190295;0.06188930;0.06171229;0.06187102;0.06188953;0.06210924;0.06246252;0.06289717;0.06316916;0.06376496;0.06420992;0.06459744;0.06501970;0.06521546;0.06525674;0.06541440;0.06572292;0.06604852;0.06640331;0.06685502;0.06714048;0.06768618;0.06812501;0.06867103;0.06923170;0.07002633;0.07100869;0.07201553;0.07246815;0.07263477;0.07272234;0.07347795;0.07427412;0.07586674;0.07819043;0.08112481;0.08580899;0.09316385;0.10288393;0.11444892;0.12640354;0.13761440;0.14790158;0.15820328;0.16806058;0.17784442;0.18715802;0.19724214;0.20668100;0.21631171;0.22619583;0.23587921;0.24494913;0.25508974;0.26434320;0.27382903;0.28269427;0.29195619;0.30065965;0.31042187;0.31986796;0.32821134;0.33669250;0.34220972;0.35062152;0.35776386;0.36460176;0.37262602;0.37943492;0.38561773;0.39259499;0.39898609;0.40537410;0.41195253;0.41783551;0.42498150;0.43063192;0.43581413;0.44093389;0.44622672;0.45050628;0.45499138;0.45880549;0.46228302;0.46462063;0.46573444;0.46863322;0.47084174;0.47236722;0.47635890;0.48068144;0.48473046;0.49123260;0.49404445;0.49619112;0.49691249;0.49652776;0.49727541;0.49877704;0.49940459;0.50133916;0.50151938;0.50309434;0.50310455;0.50284354;0.50328527;0.50352245;0.50417359;0.50341386;0.50547089;0.50468731;0.50688113;0.50811591;0.50807090;0.50895346;0.50822633;0.50524719;0.50482961;0.50026800;0.49254675;0.48689576;0.47822775;0.47025983;0.46082200;0.44885730;0.43391580;0.41836450;0.40558668;0.39369572;0.38798684;0.38761720;0.38925407;0.38776301;0.38544052;0.38972764;0.39322101;0.39492470;0.40357574;0.41139917;0.42045191;0.43082562;0.43606039;0.39809138
242;SYRAH;225.522;0.14825665;0.13326105;0.12150700;0.11285009;0.10718754;0.10197169;0.09606469;0.09236264;0.08934247;0.08532119;0.08245448;0.07998684;0.07860867;0.07751875;0.07642540;0.07522810;0.07474587;0.07424262;0.07341090;0.07277874;0.07174743;0.07087548;0.06986068;0.06885006;0.06789051;0.06682917;0.06588126;0.06512420;0.06437277;0.06356133;0.06291999;0.06197532;0.06145868;0.06066220;0.06015619;0.05968211;0.05975974;0.05957322;0.05964049;0.05954113;0.05967858;0.05958836;0.05939324;0.05916001;0.05896662;0.05870724;0.05846884;0.05817859;0.05788484;0.05771761;0.05770090;0.05752037;0.05697219;0.05655072;0.05620370;0.05589784;0.05562467;0.05526584;0.05510304;0.05486238;0.05463133;0.05444816;0.05442078;0.05429806;0.05437016;0.05443612;0.05460755;0.05485674;0.05528278;0.05549213;0.05598179;0.05625583;0.05663880;0.05702290;0.05710274;0.05706994;0.05726003;0.05735643;0.05760791;0.05780675;0.05798981;0.05835909;0.05866490;0.05889004;0.05925374;0.05961312;0.06016281;0.06087213;0.06160057;0.06182176;0.06198260;0.06186823;0.06245262;0.06331975;0.06467128;0.06663426;0.06910034;0.07290994;0.07904759;0.08724129;0.09715704;0.10784142;0.11788613;0.12746430;0.13712005;0.14644631;0.15591469;0.16480369;0.17406567;0.18333828;0.19251092;0.20210752;0.21139900;0.22040077;0.23003604;0.23859389;0.24805386;0.25699299;0.26568124;0.27427791;0.28369727;0.29253866;0.30103103;0.30888040;0.31491288;0.32296697;0.33011549;0.33714345;0.34460014;0.35176516;0.35855996;0.36516774;0.37114591;0.37778108;0.38481244;0.39075628;0.39765559;0.40265731;0.40856102;0.41443230;0.41936090;0.42359255;0.42841203;0.43223713;0.43603121;0.43860764;0.44036522;0.44280123;0.44598648;0.44783202;0.45131815;0.45562166;0.45976478;0.46605584;0.47002189;0.47157622;0.47227109;0.47213464;0.47413312;0.47491541;0.47595483;0.47719363;0.47891114;0.47823840;0.48013578;0.48041404;0.47960902;0.48054483;0.48036308;0.47971369;0.48188526;0.48181009;0.48356214;0.48536105;0.48381400;0.48568389;0.48551191;0.48406574;0.48061687;0.47702963;0.46995332;0.46361925;0.45610239;0.44953939;0.43745174;0.42464389;0.41321896;0.39653033;0.38225567;0.37419434;0.36728043;0.36254300;0.36472668;0.36058623;0.36262704;0.36459260;0.36610208;0.37136743;0.37986103;0.38323436;0.39138357;0.40092723;0.41158420;0.37143707
243;SYRAH;225.522;0.16321255;0.14725498;0.13638968;0.12791847;0.12129668;0.11498557;0.10946017;0.10496620;0.10100357;0.09735991;0.09430370;0.09125305;0.09010468;0.08891267;0.08742598;0.08638047;0.08564620;0.08514749;0.08430186;0.08368242;0.08256096;0.08172752;0.08052628;0.07940623;0.07837145;0.07730649;0.07630958;0.07548382;0.07454420;0.07356688;0.07277048;0.07189558;0.07123488;0.07052187;0.07000383;0.06957231;0.06928953;0.06906708;0.06920455;0.06917811;0.06909357;0.06897340;0.06894015;0.06854169;0.06842171;0.06806815;0.06784736;0.06749713;0.06711146;0.06688814;0.06702008;0.06664450;0.06601577;0.06562432;0.06526475;0.06490174;0.06465564;0.06428436;0.06404165;0.06371697;0.06348725;0.06325006;0.06315697;0.06305095;0.06320859;0.06327255;0.06325493;0.06363531;0.06401847;0.06417986;0.06471300;0.06492692;0.06520723;0.06562310;0.06566378;0.06565377;0.06570831;0.06586667;0.06604039;0.06618503;0.06643288;0.06663358;0.06703027;0.06705241;0.06747703;0.06791502;0.06836798;0.06922899;0.06990017;0.07001086;0.07008199;0.06998685;0.07073242;0.07149609;0.07292861;0.07492457;0.07740458;0.08148137;0.08763093;0.09579318;0.10575376;0.11645319;0.12651943;0.13607929;0.14581272;0.15513771;0.16447534;0.17325885;0.18285476;0.19183492;0.20116114;0.21063971;0.21972407;0.22855085;0.23817612;0.24703735;0.25625514;0.26519133;0.27355476;0.28226374;0.29142267;0.30059967;0.30905718;0.31718613;0.32268717;0.33039068;0.33754650;0.34484074;0.35244026;0.35881505;0.36561363;0.37238561;0.37887222;0.38509986;0.39188165;0.39745681;0.40426949;0.41003708;0.41586892;0.42134242;0.42623546;0.43004991;0.43506102;0.43848694;0.44258961;0.44540512;0.44718983;0.45005176;0.45250817;0.45457843;0.45837692;0.46225452;0.46742299;0.47237374;0.47625202;0.47879705;0.47926418;0.47961365;0.48047724;0.48161331;0.48301846;0.48553030;0.48669418;0.48661505;0.48743965;0.48812858;0.48875623;0.49004476;0.48896724;0.48878740;0.48989906;0.49017466;0.49138462;0.49204128;0.49268525;0.49294497;0.49358038;0.49027679;0.48929332;0.48601494;0.47930892;0.47334820;0.46411279;0.45792492;0.44826359;0.43378140;0.42285265;0.40500119;0.39100894;0.38265847;0.37953538;0.37489597;0.37383650;0.37249866;0.37381854;0.37559650;0.37891104;0.38362462;0.38811094;0.39888060;0.40636023;0.41634015;0.42078315;0.38270020
244;FER;190.179;0.12863203;0.10946220;0.09910178;0.09060558;0.08334158;0.07818087;0.07351121;0.06902683;0.06628856;0.06254604;0.05993776;0.05755176;0.05576860;0.05498313;0.05387265;0.05284021;0.05202380;0.05174381;0.05098838;0.05056924;0.04988840;0.04907771;0.04823630;0.04746452;0.04676161;0.04594382;0.04523006;0.04456994;0.04392707;0.04339709;0.04273764;0.04240609;0.04189466;0.04133184;0.04109001;0.04069180;0.04056743;0.04037266;0.04030162;0.04040922;0.04043745;0.04045196;0.04032153;0.04023321;0.04014879;0.03993138;0.03975863;0.03963997;0.03942695;0.03933216;0.03940230;0.03929441;0.03890143;0.03847645;0.03824493;0.03791619;0.03789062;0.03767012;0.03752114;0.03727844;0.03728585;0.03720639;0.03717621;0.03712857;0.03727449;0.03732423;0.03747742;0.03769880;0.03803776;0.03830987;0.03870514;0.03901983;0.03925424;0.03982600;0.04009427;0.04005895;0.04028677;0.04046387;0.04067629;0.04087459;0.04113254;0.04138776;0.04168731;0.04179986;0.04219811;0.04247682;0.04299236;0.04346125;0.04413531;0.04440645;0.04445028;0.04454378;0.04496393;0.04557401;0.04660549;0.04797898;0.04972596;0.05259284;0.05715360;0.06412790;0.07376494;0.08481468;0.09651061;0.10747220;0.11853264;0.12921196;0.13957769;0.14959554;0.16005854;0.17010693;0.18059068;0.19059261;0.20079098;0.21036548;0.22054311;0.22986920;0.23932900;0.24888283;0.25792029;0.26653035;0.27550294;0.28431169;0.29319763;0.30045328;0.30552748;0.31283972;0.32004367;0.32634363;0.33368126;0.33941957;0.34546154;0.35104560;0.35695467;0.36276350;0.36878006;0.37433174;0.38066767;0.38569140;0.39054181;0.39605707;0.39996703;0.40419571;0.40873962;0.41162903;0.41490000;0.41715202;0.41899793;0.42036700;0.42220111;0.42351385;0.42762978;0.43025979;0.43394002;0.43996300;0.44237994;0.44372750;0.44471904;0.44381423;0.44525411;0.44533765;0.44642679;0.44738939;0.44788117;0.44810692;0.44981880;0.44952911;0.44858409;0.45024836;0.44853741;0.44892323;0.44910306;0.44987139;0.45028204;0.45123585;0.45028197;0.45106462;0.44997089;0.44710227;0.44651539;0.44164976;0.43615282;0.42846720;0.41920052;0.41005384;0.40138035;0.38722067;0.37378399;0.35790491;0.34377312;0.33379995;0.32763949;0.32359261;0.32407107;0.32189509;0.32194422;0.32392190;0.32512828;0.33115989;0.33603817;0.34245966;0.35088724;0.35526991;0.36782736;0.33294043
245;FER;190.179;0.13736260;0.11888517;0.10642375;0.09675753;0.08888796;0.08319858;0.07765082;0.07340863;0.06936707;0.06596652;0.06301279;0.06080481;0.05882406;0.05754181;0.05657503;0.05503525;0.05441738;0.05384798;0.05289982;0.05248493;0.05162946;0.05072018;0.05015178;0.04912805;0.04835207;0.04761851;0.04650162;0.04600371;0.04525053;0.04464720;0.04415532;0.04359568;0.04304382;0.04253558;0.04217635;0.04181376;0.04160504;0.04129097;0.04130188;0.04125949;0.04145044;0.04121518;0.04113971;0.04100172;0.04088148;0.04066536;0.04051498;0.04025035;0.04004007;0.03994157;0.04007294;0.03994211;0.03943906;0.03903362;0.03884420;0.03859532;0.03837704;0.03819298;0.03809859;0.03793978;0.03780600;0.03768057;0.03774835;0.03776182;0.03787472;0.03793955;0.03800378;0.03816999;0.03854653;0.03878615;0.03913078;0.03946941;0.03975618;0.04033896;0.04054713;0.04039084;0.04067573;0.04088906;0.04104157;0.04121645;0.04153384;0.04176419;0.04214746;0.04234774;0.04269468;0.04298510;0.04352074;0.04416798;0.04474266;0.04512666;0.04527979;0.04534673;0.04575927;0.04635076;0.04740961;0.04881130;0.05074612;0.05364828;0.05835606;0.06550237;0.07526304;0.08684356;0.09870795;0.11009798;0.12147552;0.13240558;0.14313772;0.15352166;0.16435154;0.17473032;0.18541247;0.19554770;0.20605404;0.21590166;0.22630992;0.23583688;0.24573359;0.25518871;0.26433745;0.27345464;0.28235057;0.29155280;0.30010089;0.30820026;0.31370157;0.32126186;0.32780315;0.33414698;0.34237914;0.34808851;0.35395979;0.36044345;0.36676626;0.37297593;0.37925972;0.38458663;0.39060358;0.39604298;0.40180333;0.40709386;0.41145588;0.41541235;0.42019472;0.42354971;0.42733488;0.42961320;0.43122090;0.43284917;0.43500585;0.43664549;0.44040003;0.44407538;0.44746874;0.45411143;0.45631039;0.45880348;0.45919776;0.45935399;0.45996646;0.46076907;0.46207379;0.46313306;0.46393016;0.46449664;0.46513943;0.46385454;0.46464801;0.46498042;0.46491982;0.46563582;0.46440724;0.46534488;0.46665717;0.46742530;0.46664708;0.46753336;0.46686847;0.46387945;0.46195228;0.45726034;0.45003904;0.44388390;0.43369122;0.42538863;0.41651493;0.40191257;0.38598509;0.37072904;0.35641072;0.34576318;0.34052114;0.33667921;0.33664376;0.33517264;0.33523709;0.33458296;0.33851928;0.34502727;0.34912167;0.35752766;0.36760668;0.37468884;0.37939931;0.34500073
